enc,train-cmplmnt-ntest_train-sbst-ntest,train_train,train-cmplmnt-ntest_test,train_test,union_test,sup_train_train,sup_train_test,agg_risk,approx,usability,probe_gen,enc_gen
simclr_rn50w4,25.27599930763244,0.46207872219382995,29.25400137901306,29.13799881935119,,0.0,0.0,29.13799881935119,0.0,0.46207872219382995,24.81392058543861,3.86199951171875
simsiam_rn50_bs256_ep100,29.63800132274627,3.64019684493541,33.04199874401092,32.86600112915039,,0.84508890286087,24.244000017642968,32.86600112915039,0.84508890286087,2.79510794207454,25.99780447781086,3.227999806404121
simsiam_rn50_bs256_ep200_mmselfsup,27.5979995727539,2.43098679929971,32.42200016975403,32.32400119304657,,0.84508890286087,24.244000017642968,32.32400119304657,0.84508890286087,1.5858978964388397,25.16701277345419,4.726001620292671
simsiam_rn50_bs512_ep100,29.789999127388,3.7103671580553,33.29600095748901,33.19000005722046,,0.84508890286087,24.244000017642968,33.19000005722046,0.84508890286087,2.86527825519443,26.079631969332702,3.4000009298324585
speccl_resnet50_bs384_ep100,35.08799970149994,11.70573383569717,38.44200074672699,38.33599984645843,,0.84508890286087,24.244000017642968,38.33599984645843,0.84508890286087,10.860644932836301,23.38226586580277,3.248000144958489
sup_convnextb,5.025999993085859,1.4057495631277501,,16.3780003786087,,1.4057495631277501,16.3780003786087,16.3780003786087,1.4057495631277501,0.0,3.6202504299581095,11.35200038552284
sup_convnexts,6.8460002541542,1.6932999715209,,17.20400005578994,,1.6932999715209,17.20400005578994,17.20400005578994,1.6932999715209,0.0,5.1527002826333,10.35799980163574
sup_rn101,10.68599969148635,0.71114851161837,22.971999645233147,22.93999940156936,,0.71114851161837,22.93999940156936,22.93999940156936,0.71114851161837,0.0,9.97485117986798,12.25399971008301
sup_rn50,13.218000531196589,0.84508890286087,24.22399967908859,24.244000017642968,,0.84508890286087,24.244000017642968,24.244000017642968,0.84508890286087,0.0,12.37291162833572,11.025999486446379
sup_rn50w2,4.98000010848045,0.7428383454680401,22.18199968338012,22.10199981927871,,0.7428383454680401,22.10199981927871,22.10199981927871,0.7428383454680401,0.0,4.23716176301241,17.12199971079826
sup_vitb16,10.356000065803519,0.99651329219341,16.43200069665908,16.43799990415573,,0.99651329219341,16.43799990415573,16.43799990415573,0.99651329219341,0.0,9.35948677361011,6.081999838352212
sup_vitb16_dino,10.79799979925155,0.53825927898287,16.11399948596954,16.17199927568435,,0.53825927898287,16.17199927568435,16.17199927568435,0.53825927898287,0.0,10.259740520268679,5.3739994764328
sup_vitb16_dino_extracts,10.35199984908104,1.54765145853161,16.038000583648678,16.04599952697754,,1.54765145853161,16.04599952697754,16.04599952697754,1.54765145853161,0.0,8.80434839054943,5.6939996778965
sup_vitb32,13.79799991846084,1.13154649734497,20.29400020837783,20.20400017499923,,1.13154649734497,20.20400017499923,20.20400017499923,1.13154649734497,0.0,12.66645342111587,6.406000256538389
sup_vitb8,9.42199975252151,0.85874833166599,14.59400057792663,14.577999711036679,,0.85874833166599,14.577999711036679,14.577999711036679,0.85874833166599,0.0,8.56325142085552,5.155999958515169
sup_vitb8_dino,9.47799980640411,0.50852075219154,14.779999852180481,14.73000049591064,,0.50852075219154,14.73000049591064,14.73000049591064,0.50852075219154,0.0,8.96947905421257,5.252000689506529
sup_vitl16,8.71400013566017,0.5525431130081401,15.904000401496878,15.88000059127807,,0.5525431130081401,15.88000059127807,15.88000059127807,0.5525431130081401,0.0,8.16145702265203,7.166000455617901
sup_vits16,13.819999992847439,7.56474360823631,19.21799927949905,19.19600069522857,,,,19.19600069522857,,,6.255256384611129,5.3760007023811305
sup_vits16_dino,13.74800056219101,0.96068661659955,19.31799948215484,19.24799978733062,,0.96068661659955,19.24799978733062,19.24799978733062,0.96068661659955,0.0,12.78731394559146,5.499999225139611
sup_vits16_dino_extractb,13.42000067234039,7.6338991522789,20.09599953889846,20.06399929523468,,,,20.06399929523468,,,5.786101520061489,6.643998622894291
swav_rn50,22.77999967336654,2.07092445343732,,26.07200145721435,3.03600002080202,0.84508890286087,24.244000017642968,26.07200145721435,0.84508890286087,1.2258355505764498,20.70907521992922,3.292001783847809
swav_rn50_ep100,27.233999967575066,3.8291651755571303,29.093998670577996,29.039999842643738,,0.84508890286087,24.244000017642968,29.039999842643738,0.84508890286087,2.98407627269626,23.404834792017937,1.8059998750686717
swav_rn50_ep200,24.49000030755996,2.47454084455966,27.75000035762787,27.55999863147735,,0.84508890286087,24.244000017642968,27.55999863147735,0.84508890286087,1.62945194169879,22.0154594630003,3.069998323917389
swav_rn50_ep200_bs256,26.001998782157898,7.94619247317314,28.703999519348137,28.589999675750732,,0.84508890286087,24.244000017642968,28.589999675750732,0.84508890286087,7.10110357031227,18.055806308984756,2.5880008935928345
swav_rn50_ep400,23.50199967622757,1.9745279103517501,26.651999354362488,26.6319990158081,,0.84508890286087,24.244000017642968,26.6319990158081,0.84508890286087,1.12943900749088,21.52747176587582,3.129999339580529
swav_rn50_ep400_2x224,27.44399905204773,4.95587214827537,30.790001153945916,30.748000741004937,,0.84508890286087,24.244000017642968,30.748000741004937,0.84508890286087,4.1107832454145,22.48812690377236,3.3040016889572073
swav_rn50_ep400_bs256,23.83999973535537,3.6117073148489,27.01599895954132,26.81599855422973,,0.84508890286087,24.244000017642968,26.81599855422973,0.84508890286087,2.7666184119880297,20.22829242050647,2.975998818874359
swav_rn50w2,20.9439992904663,0.24828924797475,24.216000735759728,23.98000061511993,,0.7428383454680401,22.10199981927871,23.98000061511993,0.7428383454680401,0.0,20.69571004249155,3.036001324653629
swav_rn50w4,20.09200006723404,0.24438656400889003,23.78199994564056,23.75999987125396,,0.0,0.0,23.75999987125396,0.0,0.24438656400889003,19.847613503225148,3.667999804019921
vicreg_rn50,24.65800046920776,2.82258279621601,27.68000066280365,27.59999930858612,,0.84508890286087,24.244000017642968,27.59999930858612,0.84508890286087,1.97749389335514,21.83541767299175,2.9419988393783605
vicreg_rn50w2,22.35199958086013,0.2557824132964,25.391998887062073,25.325998663902283,,0.7428383454680401,22.10199981927871,25.325998663902283,0.7428383454680401,0.0,22.09621716756373,2.973999083042152
vicregl_convnextb_alpha075,21.615999937057488,9.7695305943489,,24.49399977922439,,1.4057495631277501,16.3780003786087,24.49399977922439,1.4057495631277501,8.36378103122115,11.846469342708588,2.8779998421669006
vicregl_convnextb_alpha09,22.04599976539611,9.45520773530006,,25.242000818252556,,1.4057495631277501,16.3780003786087,25.242000818252556,1.4057495631277501,8.04945817217231,12.59079203009605,3.1960010528564453
vicregl_convnexts_alpha075,22.06400036811828,12.63348162174224,,25.112000107765198,,1.6932999715209,17.20400005578994,25.112000107765198,1.6932999715209,10.940181650221339,9.43051874637604,3.0479997396469187
vicregl_convnexts_alpha09,22.02599942684173,12.61560767889022,,25.167998671531677,,1.6932999715209,17.20400005578994,25.167998671531677,1.6932999715209,10.922307707369319,9.41039174795151,3.1419992446899485
vicregl_convnextxl_alpha075,18.67599934339523,1.41956517472863,,21.11999988555908,,0.0,0.0,21.11999988555908,0.0,1.41956517472863,17.2564341686666,2.444000542163849
vicregl_rn50_alpha075,27.281999588012688,2.3061005398631,,30.68999946117401,,0.84508890286087,24.244000017642968,30.68999946117401,0.84508890286087,1.4610116370022297,24.97589904814959,3.407999873161323
vicregl_rn50_alpha09,26.785999536514282,1.9818650558590798,,29.712000489234917,,0.84508890286087,24.244000017642968,29.712000489234917,0.84508890286087,1.1367761529982099,24.804134480655204,2.926000952720635
